composition,icsdnum,energyperatom
Ge5Ir3Y2,86503.0,-5.897
Co1S8Ti4,624872.0,-5.897
Ca1O3Pb1,87825.0,-5.897
As1Ge1Nb1,610611.0,-5.896
Mn1N3Sr3,80772.0,-5.895
K1S8V5,602318.0,-5.893
Ba1Mn1S2,615969.0,-5.893
Mg1O1,181463.0,-5.893
Be2Nb3,58722.0,-5.892
Pb1S4Sc2,27183.0,-5.888
As1Mn1Rh1,610912.0,-5.888
Co1Sc2Si2,41746.0,-5.888
La4Ni1S7,641558.0,-5.888
Al1Co1La3S7,606601.0,-5.8870000000000005
In1Nb3S4,640055.0,-5.8870000000000005
Fe1Mn2N8Sr8,409950.0,-5.8870000000000005
Pt1Sc1Si1,79597.0,-5.886
Rb1S8V5,602319.0,-5.886
Hf3N1Zn3,638671.0,-5.8839999999999995
Cr3Se4,26976.0,-5.8839999999999995
Cr3Se4,601348.0,-5.8839999999999995
Ba3Mn1N3,80771.0,-5.8839999999999995
Fe2O4Zn1,76981.0,-5.8839999999999995
Hg2O7V2,2517.0,-5.882000000000001
K1La1O3Pd1,417108.0,-5.882000000000001
Ba3S7Zr2,69854.0,-5.881
Co1Si1Ti1,42735.0,-5.88
Ge10Ir4Y5,636767.0,-5.88
O4Si1Zn2,167193.0,-5.88
Cd1Ge2O5,23039.0,-5.877999999999999
Ge3Ti5,638054.0,-5.877999999999999
Cr1Ni1Si1,165255.0,-5.877000000000001
Nb2Se4V1,645402.0,-5.877000000000001
Ge1Y1,638131.0,-5.877000000000001
Fe1Si1,633541.0,-5.877000000000001
Co1Ge1Mn2,160707.0,-5.877000000000001
Cr1Sb1,626691.0,-5.877000000000001
Fe2Mo1P12,37124.0,-5.876
Cr1Sb1,626692.0,-5.876
Ge1Ti1Y1,90234.0,-5.876
Ca2Ge1N2,280252.0,-5.874
Mo6Se8Y1,644389.0,-5.874
Mg1O1,181465.0,-5.872999999999999
Sc2Se3,651804.0,-5.872999999999999
Ni1P1Sc1,50990.0,-5.872000000000001
Fe4La1P12,168583.0,-5.871
Ba3In2O6,39267.0,-5.87
Hf1Rh1Sb1,53036.0,-5.869
Cl1Li1N1Ti1,261526.0,-5.869
La2Se5Zr1,641949.0,-5.869
Cr2Mn1Se4,626299.0,-5.869
Ge1Na2O7Ti1Zn2,28217.0,-5.869
Co1O4Rh2,109301.0,-5.867000000000001
Ba3S7Zr2,75241.0,-5.867000000000001
Fe4La1P12,1286.0,-5.8660000000000005
Ni1O6Pb1Sr3,152588.0,-5.8660000000000005
Ca1O2,619462.0,-5.8660000000000005
Fe1P2,633072.0,-5.865
La4P9Rh8,261404.0,-5.864
Hf5P7Pd9,92439.0,-5.864
Te4Zr5,409337.0,-5.864
Te4Zr5,602293.0,-5.864
O4Pb2Sn1,31482.0,-5.864
Co1Nb2S4,624299.0,-5.8629999999999995
Ga1In1O3,30339.0,-5.8629999999999995
Cu3Fe4O12Sr1,262856.0,-5.862
In2O5Sr2,22029.0,-5.861000000000001
Co2Mn1Si1,53007.0,-5.86
Ca1P2Ru2,61125.0,-5.859
K1Mo3S3,30752.0,-5.859
K1Mo3S3,641249.0,-5.859
N3P1Zn2,422150.0,-5.858
Cu1Ir1O6Sr3,36628.0,-5.858
Ge6Ru7Sc4,637747.0,-5.858
Cd1Mo6S8,620169.0,-5.857
Ca1Ir2P2,95756.0,-5.857
Ba4O6Pt1,65706.0,-5.856
Mg1S4Sc2,37423.0,-5.856
Ge1O5Pb3,100275.0,-5.855
Ag3Fe1O8V2,166890.0,-5.855
B1Pt2Y1,156946.0,-5.854
Mg1O1,181464.0,-5.854
Ge4Sc2V3,62313.0,-5.853
Mn1O4Rb1,89507.0,-5.853
Ge1O5Pb3,200517.0,-5.852
Mn2P12Ti1,49802.0,-5.852
Fe2Li1N3Sr2,71059.0,-5.852
Ba1Cr1S2,165626.0,-5.852
C2N2P4Se3,84111.0,-5.851
Co2Sc3Si3,624954.0,-5.851
Si1Te1Zr1,15572.0,-5.85
Ag1C3K2N3S3,280727.0,-5.849
Mo3Rb1S3,603622.0,-5.849
Mo3Rb1S3,30753.0,-5.849
Sb3Y4,651736.0,-5.848
La1P2Rh2,641632.0,-5.848
Sb3Zn1Zr5,57167.0,-5.848
Ba2In2O5,89083.0,-5.848
Ge2Zr1,16696.0,-5.847
Ni1Sc3Si3,48004.0,-5.845
La1S1,183951.0,-5.845
Ba1Se4Y2,616134.0,-5.845
Co1Mo2S4,624227.0,-5.843999999999999
B3Ir7Sn4,78985.0,-5.843999999999999
Fe1N2Sr2,72390.0,-5.843
Mg1O1,181466.0,-5.843
Fe1Na1O2,33771.0,-5.8420000000000005
Fe4P1,43551.0,-5.841
Cr1Ge2Sc1,626108.0,-5.841
Ge2N6Sr5,419164.0,-5.841
N1Rh1,183192.0,-5.841
In2O4Sr1,16241.0,-5.84
Co1Mo2S4,94752.0,-5.8389999999999995
Co1Mo2S4,2018.0,-5.8389999999999995
Mn1Nb3Se6,643023.0,-5.8389999999999995
Ba1P2Ru2,602127.0,-5.837999999999999
Ba1P2Ru2,616013.0,-5.837999999999999
Co1Mn1P1,16483.0,-5.837000000000001
La1Mo6Se8,641461.0,-5.837000000000001
Cu5K1O13V3,400802.0,-5.836
Cr1Nb3Se6,626398.0,-5.836
B2Fe1Rh5Sc2,51437.0,-5.836
Ge1N2Zn1,656277.0,-5.835
C1Cd1Ti2,42924.0,-5.835
Cu11O26V6,201626.0,-5.835
Ba3Ni1O4,30662.0,-5.834
Mn4Si7,20323.0,-5.832999999999999
Ag1C3N3Rb2S3,49619.0,-5.832000000000001
B1Rh3Y1,44568.0,-5.831
P4Ru1Si4,79006.0,-5.831
Cr3Rb1S5,73143.0,-5.831
Nb2Se4Ti1,645395.0,-5.83
Co1O1,17013.0,-5.83
Nb5Sb4,76573.0,-5.829
Co1O1,53058.0,-5.829
B2Co3Sc1,44179.0,-5.829
Co2Si2Y1,625128.0,-5.827999999999999
Ni2P2Zr1,76679.0,-5.827999999999999
Cr3Ni2Si1,53197.0,-5.827000000000001
Mn1P4,23334.0,-5.8260000000000005
Mn1P4,100786.0,-5.8260000000000005
Hf1Sb2,66780.0,-5.8260000000000005
Hf1Sb2,42879.0,-5.825
Mn1P4,16416.0,-5.825
Nb3Se6V1,645400.0,-5.825
Br1Mo3S3,100599.0,-5.824
Cd1Ir1O6Sr3,81904.0,-5.8229999999999995
Fe1La3Ni1S7,603955.0,-5.8229999999999995
Nb1Pd1Si1,416177.0,-5.822
Mn1Mo6Se8,642949.0,-5.821000000000001
As2La1Ru2,602111.0,-5.821000000000001
K2O8W1,202672.0,-5.821000000000001
Ag1Mo6S8,600661.0,-5.821000000000001
Ag1Mo6S8,605576.0,-5.821000000000001
Mn1P4,1829.0,-5.82
Ba2Fe2Li1N3,71060.0,-5.82
O4Si1Zn2,167192.0,-5.819
Co4Sc5Si10,624969.0,-5.819
Mn8O16Rb11,420662.0,-5.819
Cu3O6W1,15001.0,-5.819
Mn1Ni6O8,40584.0,-5.817
Al2Ni1O1Ti3,91339.0,-5.817
Cr4Cu1Fe1S8,53108.0,-5.816
Co1O1,245320.0,-5.815
As1Pt1Y1,44047.0,-5.815
O14Ru3Sn15,401827.0,-5.814
Ga1Mo4S8,49566.0,-5.812
Ga1Mo4S8,158198.0,-5.812
O3Pb1Sr1,4121.0,-5.812
S2Ti1,181502.0,-5.812
Ga1Mo4S8,33995.0,-5.812
O6Pd1Sr4,88135.0,-5.812
Ba1O3Pb1,67811.0,-5.811
Ba1O3Pb1,51656.0,-5.811
Ga1Mo4S8,33994.0,-5.809
Mg1O4Rh2,109299.0,-5.809
Ba1O3Pb1,245603.0,-5.808
B2Co3Y1,659053.0,-5.808
Be2C1,41567.0,-5.807
Ge2Mn1Sc1,637080.0,-5.807
Si2Ti1,86810.0,-5.807
B2Fe1Rh5Ti2,380367.0,-5.807
Ba1Ni1O3,30661.0,-5.806
B12Ba7Ir12,8156.0,-5.806
Li3N4Nb1Sr2,84715.0,-5.805
B4Mg1,23460.0,-5.805
B2Ir5Mg2Si1,69487.0,-5.803999999999999
Li4N6Si2Sr3,421259.0,-5.803
B2Ir5Mg2Mn1,614533.0,-5.8020000000000005
In1La3S6,639865.0,-5.8020000000000005
Ba1Co1La2S5,95268.0,-5.801
Au1C2N2Rb1S2,159002.0,-5.801
Co1S4V2,624884.0,-5.8
B2Ir5Mg2Ti1,614537.0,-5.8
Fe1Ge1Sc1,632114.0,-5.8
Mn1Sb1,603577.0,-5.7989999999999995
Co12P7Zr2,624676.0,-5.7989999999999995
Sc1Se1,651805.0,-5.7989999999999995
Ir2P2Sr1,73531.0,-5.7989999999999995
K3O4V1,108936.0,-5.797000000000001
Hf1Sb2,638876.0,-5.797000000000001
Ni1O6Pt1Sr3,87773.0,-5.797000000000001
Ni2Si2Zr1,20317.0,-5.796
Nb3Se6Ti1,645394.0,-5.794
Co1Mo2S4,26173.0,-5.794
C1Sn1,182365.0,-5.792999999999999
Ba1O2,24248.0,-5.792999999999999
P3Pd4Zr3,280271.0,-5.792999999999999
Ca3Ga2N4,170442.0,-5.792999999999999
Cu1Ge1S7Y3,154626.0,-5.792999999999999
Nb6Ni6O1,74998.0,-5.792999999999999
Na2O4Si1Zn1,34068.0,-5.792000000000001
La3Se4,641931.0,-5.792000000000001
Fe3N8Sr8,409949.0,-5.792000000000001
Ag2O4W1,4165.0,-5.79
Ge5Ru3Y2,86498.0,-5.79
Ba1Cu2Ge2O7,51282.0,-5.789
Ni1S8Ti4,646389.0,-5.789
Al1C1Fe3,43853.0,-5.787999999999999
Cr1La1Se3,626229.0,-5.787999999999999
Ba4In6O13,72887.0,-5.787999999999999
Na2O4Si1Zn1,83312.0,-5.787999999999999
Cl3N3Ti1,15996.0,-5.787000000000001
S4Y2Zn1,651411.0,-5.7860000000000005
Rh1Sn1Zr1,410397.0,-5.7860000000000005
Mn1Nb4Se8,643024.0,-5.7860000000000005
Mn1Nb4Se8,643025.0,-5.7860000000000005
Al1Si2Y2,92450.0,-5.7860000000000005
Ba1Ir2Si2,50159.0,-5.785
Mo6Se8V1,644385.0,-5.784
P2Ru2Sr1,42966.0,-5.784
Pt2Si2Y1,649646.0,-5.784
Ba1O3Pb1,245606.0,-5.784
Al1La3Ni1S7,608317.0,-5.782
B1Sc3Sn1,167913.0,-5.781000000000001
Co16Si7Zr6,625143.0,-5.781000000000001
O1Sn1,60619.0,-5.781000000000001
Se4Sr1Y2,651944.0,-5.781000000000001
Co1Sc1Si1,165245.0,-5.781000000000001
Nb2Se3,42981.0,-5.781000000000001
B4Rh5,86395.0,-5.78
Nb2Se3,660018.0,-5.78
Mn1S2,15991.0,-5.78
La1P1Pt1,417912.0,-5.779
Fe2Ge2Y1,81745.0,-5.778
As2Mo1,16820.0,-5.778
Mo1Pt2Si3,174199.0,-5.777
B4Mg2Ru5,61039.0,-5.777
Ba2Li3N4Nb1,75516.0,-5.777
Ba1Ir2P2,95757.0,-5.776
Al1La3Mg1S7,608298.0,-5.774
Mn1S2,36546.0,-5.774
Ge1Ti3,638055.0,-5.773
Ba1In2O4,202986.0,-5.772
Rh1Sn1Zr1,650412.0,-5.772
Mo1S2,26622.0,-5.771
Li1S2Y1,44957.0,-5.771
Hg1Mo6S8,639106.0,-5.77
B2Ir5Mg2V1,614538.0,-5.77
Co2La1P2,87583.0,-5.77
Ni1O6Pb1Sr3,152590.0,-5.769
Ga2O3,162252.0,-5.769
Co16Nb6Si7,624311.0,-5.769
Ba1Ni1O2,15760.0,-5.768
B1Br1Mg2N2,261620.0,-5.768
La1Se1,27104.0,-5.766
Ba3Fe1N3,36502.0,-5.765
Ba2S4Zr1,80651.0,-5.765
Co3Sc2Si5,624961.0,-5.765
Fe1Sb2Y6,96248.0,-5.763999999999999
Co2N1,152812.0,-5.763999999999999
B2Cr1Ir5Mg2,613516.0,-5.763
Na1O4Ru2,172608.0,-5.763
La1P5,357.0,-5.7620000000000005
Fe1Na1O2,167376.0,-5.7620000000000005
Fe1Nb1Sb1,83928.0,-5.761
Ge1S8V4,50502.0,-5.761
Ge5Ti6,16946.0,-5.761
Co1O2,95440.0,-5.761
Co3Sc2Si5,624956.0,-5.76
K3Mn2O8,67580.0,-5.76
Co1Mn2Sb1,160709.0,-5.76
C1Rh1,181773.0,-5.76
K3Mn2O8,165117.0,-5.76
B2Ni2Y1,615079.0,-5.76
Ge1S8V4,161948.0,-5.7589999999999995
As1Rh1V1,107965.0,-5.757999999999999
Ge2Rh1Zr1,99175.0,-5.757999999999999
Al1Au1O2,95663.0,-5.757000000000001
Nb4Si1Te4,659271.0,-5.757000000000001
Co2Si1Ti1,53081.0,-5.757000000000001
B1Rh3Sc1,44561.0,-5.756
As2Cr2Sr1,610273.0,-5.755
Mn1S2,643441.0,-5.754
C2Cl4N3P1,81344.0,-5.754
Ge2Nb1,16503.0,-5.752999999999999
Al1B2,159334.0,-5.75
Pt2Si2Y1,601235.0,-5.749
Ba1Mo3Se3,615982.0,-5.747999999999999
Fe1P4,65415.0,-5.747999999999999
In1S6Sc3,640366.0,-5.747999999999999
O4Sn3,174299.0,-5.747000000000001
N6S5,8276.0,-5.746
Cd1S4Y2,620370.0,-5.746
Co2La3S7,624016.0,-5.745
Cu1O7Rb4Si2,85405.0,-5.745
Ca1O3Pt1,160328.0,-5.744
Sb2V3,41814.0,-5.744
Fe1P4,2413.0,-5.742999999999999
P3Rh1,43724.0,-5.742999999999999
Ni1S6Ti3,26312.0,-5.742000000000001
Cr2Se3,106520.0,-5.742000000000001
Fe1Si2,167757.0,-5.742000000000001
Co1Sb1Zr1,108317.0,-5.7410000000000005
Mo6Se8Ti1,644374.0,-5.74
Cr2Se3,626703.0,-5.74
In2Mg1O4,157770.0,-5.74
Ga1S8Ti4,260772.0,-5.74
As1Rh1Ti1,44052.0,-5.739
B2Ga1Rh5Sc2,51438.0,-5.739
Ba1Ge3K4O9,100203.0,-5.739
Sc1Si1,169408.0,-5.7379999999999995
La1P6Si2,82219.0,-5.7379999999999995
Co1O1,29226.0,-5.7379999999999995
Ge2K2O7Pb2,30247.0,-5.7379999999999995
Ge1La2S5,2528.0,-5.737
Cd1Cu1O4V1,401454.0,-5.735
Co2Sc1Si2,624959.0,-5.735
Pd2Si3Y3,35086.0,-5.735
Li6N4W1,153620.0,-5.734
Rh1Si1,108722.0,-5.734
Ge3Sc5,53905.0,-5.734
Ge1O7Pb5,8261.0,-5.733
As1Ti3,611501.0,-5.732
Ni1Si3Y1,87827.0,-5.732
Ni2P2Y1,646183.0,-5.731
Ni1O2Sr1,36123.0,-5.731
Co2N1,16894.0,-5.729
Se4V3,652156.0,-5.728
Se4V3,84195.0,-5.728
Ir3Mg1Si7,249150.0,-5.728
Mn2Na4O5,1026.0,-5.726
Ag2Cr2O7,2433.0,-5.726
Cu1S7Sn1Y3,628890.0,-5.726
Cu1S7Sn1Y3,152554.0,-5.726
Cr2Se3,659015.0,-5.725
Co12Nb2P7,87195.0,-5.725
Fe1S1,87500.0,-5.724
Ge1Mn1Rh2,53706.0,-5.723
Ga1S8V4,158199.0,-5.723
Ga1S8V4,603133.0,-5.722
Cu3O12Ru4Sr1,51895.0,-5.722
Fe1S1,35009.0,-5.721
S2V1,77832.0,-5.721
Pt3Sc2Si2,247425.0,-5.72
C1I1N1,77911.0,-5.718999999999999
B1Fe2Ni1,614129.0,-5.718999999999999
Fe1Si2,633544.0,-5.7170000000000005
Mn2Na4O5,23345.0,-5.7170000000000005
Cu1Fe1O2,66546.0,-5.7170000000000005
Si2Ti1,168419.0,-5.7170000000000005
Mo9Se11,170348.0,-5.716
K6O7Ti2,66774.0,-5.715
Cu1Fe1O2,27960.0,-5.715
Ni2Sc3Si4,57437.0,-5.715
Cu1Fe1O2,246913.0,-5.715
B1Fe2Ni1,614131.0,-5.7139999999999995
Ge1O3Zn1,33722.0,-5.7139999999999995
Cr1P1Pd1,626517.0,-5.712999999999999
Cu1O6Rh1Sr3,51800.0,-5.712999999999999
Pb1S3Zr1,2439.0,-5.712999999999999
Mn2S4Sn1,78760.0,-5.712999999999999
P2Rh1,174228.0,-5.712000000000001
P2Rh1,174221.0,-5.712000000000001
B16Ir19Mg10,163909.0,-5.712000000000001
Ca7Ge1N6,249785.0,-5.712000000000001
Ba2Mo15Se19,65684.0,-5.712000000000001
Rh1Si1,653588.0,-5.71
La6Ni6P17,2242.0,-5.71
Cr1Nb4Se8,53191.0,-5.709
Fe1S1,156619.0,-5.709
Bi2Cu1Zr6,182405.0,-5.709
B2Fe1Ir5Mg2,613990.0,-5.707000000000001
Cr2Ni1S4,16884.0,-5.707000000000001
Co5P3Y1,40505.0,-5.707000000000001
Ag1N3,183201.0,-5.706
Cu1La4S7,628240.0,-5.706
Fe1S1,68848.0,-5.705
Fe1S1,68847.0,-5.705
Ni2Sc3Si3,65760.0,-5.704
Fe1S1,87503.0,-5.704
Rh4Si5,24355.0,-5.704
As5Fe12,38073.0,-5.704
Mo1Ni1P8,71037.0,-5.702999999999999
S2V1,651361.0,-5.702999999999999
Co2La1P2,87581.0,-5.702999999999999
S2V1,86519.0,-5.702999999999999
Mo9Se11,76353.0,-5.702000000000001
Rh1Si1,650297.0,-5.702000000000001
Te1Zr1,280620.0,-5.702000000000001
Fe1S1,53528.0,-5.7010000000000005
Ni1Si1Ti1,646619.0,-5.7
Cd2O4Si1,23943.0,-5.7
Rh3Si4,24354.0,-5.7
Mo9Se11,40789.0,-5.699
Bi1Zr1,409756.0,-5.6979999999999995
Fe3Ge1,632012.0,-5.6979999999999995
Cr1Te1,603026.0,-5.697
Cr1Te1,626886.0,-5.697
Fe1S1,31963.0,-5.696000000000001
As1Fe2,610472.0,-5.696000000000001
Ag1Nb3S4,605592.0,-5.696000000000001
Nb5Te4,105245.0,-5.696000000000001
Nb5Te4,645538.0,-5.696000000000001
As1Fe2,415628.0,-5.696000000000001
O1Sn1,20624.0,-5.694
Mo15Se19,69004.0,-5.694
Ge4Sc5,637832.0,-5.694
Cr2Ga1S4,626049.0,-5.693
Cr1Te1,93161.0,-5.693
Ni4Si7Ti4,68834.0,-5.693
P4Rh6Sc1,182778.0,-5.692
As1B1,181292.0,-5.691
Ca2Cu1O3,68885.0,-5.69
Ca2Cu1O3,16216.0,-5.69
Co5P3Sc1,624622.0,-5.69
Mn1Te1,643804.0,-5.689
Mn1Te1,643791.0,-5.689
Co1Mn2Sn1,183043.0,-5.688
Ga1N1,157513.0,-5.686
Ba4Cu6O13Y2,390001.0,-5.686
Ge1Sb1Zr1,85000.0,-5.686
Ge2Ru1Sc1,637748.0,-5.684
Cu3Ge5K2O14,410828.0,-5.684
Pt2Si1Y1,649645.0,-5.683
Cr1Hg1O6Pb2,280778.0,-5.683
Sn3Y5,106103.0,-5.683
Cu2La1O4,83486.0,-5.682
La1P7,41938.0,-5.682
Hf1Te2,638959.0,-5.68
Nb1S2Sn1,100389.0,-5.68
Co2Si1V1,53086.0,-5.678999999999999
Ba2Cu3O6Y1,67016.0,-5.678999999999999
Ba2Cu3O6Y1,84739.0,-5.678999999999999
Co1O2,88722.0,-5.678
Ge2Mo1,16822.0,-5.678
Mn1Te1,181324.0,-5.6770000000000005
Ba2Cu3O6Y1,68290.0,-5.6770000000000005
Ba2Cu3O6Y1,63423.0,-5.6770000000000005
Ba2Cu3O7Y1,202775.0,-5.6770000000000005
Ba2Cu3O7Y1,66609.0,-5.6770000000000005
Co4Ge7Zr4,16931.0,-5.676
Ga2O4Zn1,81107.0,-5.676
Ba2Cu3O7Y1,202774.0,-5.676
Ca1Cu3O12Sn4,162100.0,-5.675
In2O3,33649.0,-5.675
Mo15Se19,69590.0,-5.675
Mn1O6Pt3,35337.0,-5.675
Hf1Se3,638898.0,-5.672999999999999
O4Ru1,415306.0,-5.672000000000001
B1Li3N2,71085.0,-5.672000000000001
B1Li3N2,155126.0,-5.671
Co1P3,23711.0,-5.669
Co1P3,624594.0,-5.669
Bi1Y1,617242.0,-5.667999999999999
C3Ni10W3,618593.0,-5.667999999999999
Fe1Nb3Se6,632811.0,-5.667999999999999
Fe1P4Si4,79005.0,-5.667000000000001
Cr1Te1,169767.0,-5.667000000000001
Ni1S8V4,35141.0,-5.667000000000001
Fe1S1,182250.0,-5.666
Ru1Sb1Ti1,107127.0,-5.665
Nb1S3,645323.0,-5.665
Fe1S1,43391.0,-5.665
Fe1S1,43694.0,-5.664
Cu3O12Sn4Sr1,162101.0,-5.664
Ga3N5Sr3,170443.0,-5.662999999999999
Hg2O4W1,90085.0,-5.662999999999999
Mg1O1,166273.0,-5.6610000000000005
Ge2Mo1,76139.0,-5.66
Nb1S3,645316.0,-5.659
Te1Zr1,653230.0,-5.659
Ge1Rh1Sc1,637681.0,-5.659
La2S5Sn1,2312.0,-5.659
Ag1Ba1S6Sc3,79931.0,-5.659
Ba1O2,180398.0,-5.6579999999999995
O1Sr1,181275.0,-5.6579999999999995
Ge10Sc11,637845.0,-5.657
Mo3Se4,654967.0,-5.656000000000001
Fe1Nb4Se8,632812.0,-5.656000000000001
O6Pt1Sr3Zn1,280519.0,-5.656000000000001
Pt9Sc5Si7,420356.0,-5.656000000000001
Fe2Te2Y5,98966.0,-5.653
K2Mn1O4,22245.0,-5.652
Fe1S1,51002.0,-5.652
Ni3Si5Y2,84206.0,-5.652
Mn1Rh1Sb1,76199.0,-5.652
Mn1Ni1Si1,161713.0,-5.651
Fe3Ge1,53462.0,-5.65
Ba1S3Ti1,616087.0,-5.65
O3Rh2,108941.0,-5.65
Ca1Cu3O12Ru4,51894.0,-5.649
Ca1Cu3O12Ru4,183110.0,-5.649
Ni1S4Ti2,646394.0,-5.648
O3Rh2,9206.0,-5.648
Ca2O8Pt3,65412.0,-5.648
Fe3S1,633291.0,-5.648
Se4Ti5,55075.0,-5.648
Ba2Cu3O8Pb2Y1,66088.0,-5.647
Co12P7Sc2,624619.0,-5.647
Sc1Si2,657975.0,-5.646
Cu3O8Pb2Sr2Y1,74073.0,-5.646
Rh1Te2Y6,160179.0,-5.645
In2O3,24325.0,-5.645
Sc1Si2,651822.0,-5.645
Mn6Sc1Sn6,643563.0,-5.645
Ba2Mn1S3,26231.0,-5.645
Ge1O3Zn1,183725.0,-5.644
Al1B2Ir5Mg2,606101.0,-5.644
K6O7Si2,17064.0,-5.644
Cu3O8Pb2Sr2Y1,71478.0,-5.643
N1Rh1,167856.0,-5.641
Se1Ti2,96774.0,-5.641
O3Rh2,21045.0,-5.641
B1Pb1Sc3,167915.0,-5.638999999999999
Ni1S6V3,35142.0,-5.638999999999999
Cr5Se8,626705.0,-5.638999999999999
O3Pd1Sr2,95214.0,-5.638
Se1Ti2,96775.0,-5.6370000000000005
Nb1Pb1S2,74698.0,-5.6370000000000005
B4C8I19Y16,408701.0,-5.636
Fe1Ru2Sn1,103615.0,-5.6339999999999995
Bi3Y5,77.0,-5.632999999999999
Ba3Cr2S6,97540.0,-5.632999999999999
S2Ti1,181501.0,-5.632000000000001
As1Pd1Zr1,92440.0,-5.631
Se3Ti8,402421.0,-5.631
Mo1Pt3Si4,261250.0,-5.631
Ge1Mg1N4Sr3,97382.0,-5.631
Se4Ti11,98788.0,-5.63
Na1S2Y1,76543.0,-5.63
S2Ti1,174490.0,-5.63
Ba3Ga3N5,183911.0,-5.629
Ge1Sc1,637841.0,-5.629
Co7Ge6Zr4,623687.0,-5.629
Ge1Ir1,76622.0,-5.627999999999999
Ni1S4V2,35140.0,-5.627000000000001
Ca1Fe2P2,54406.0,-5.625
In2O3,181834.0,-5.625
Ni3O1Ti3,29055.0,-5.625
Sb18Zr11,280817.0,-5.622999999999999
Al1La3S7Zn1,608324.0,-5.622999999999999
Se4Ti1Zr1,104188.0,-5.622999999999999
B2Ge1Ir5Mg2,614395.0,-5.622999999999999
Ba1Co1La2S5,95267.0,-5.622999999999999
Fe1Sb2Ti5,96143.0,-5.622000000000001
O2Rh1,28498.0,-5.62
Bi1Mn1,616811.0,-5.62
Ru1Sb1V1,107124.0,-5.619
P1S4Y1,648078.0,-5.619
Cl2N3S2V1,30742.0,-5.619
Bi1Mn1,616808.0,-5.617999999999999
Li1Nb1S2,26284.0,-5.617000000000001
Mn1Na2O4,39504.0,-5.617000000000001
Sb4V5,651729.0,-5.6160000000000005
Cr2Fe1Se4,625968.0,-5.614
Cd9O19V4,421347.0,-5.614
Ge5Y3,20612.0,-5.614
Ba1Fe2P2,10468.0,-5.614
Ba1Fe2P2,54408.0,-5.614
Ni1Sc1Si3,41833.0,-5.614
Ge1Rh3Y2,76345.0,-5.614
Co1P2,38316.0,-5.6129999999999995
S4Sc2Zn1,650852.0,-5.612
B2Ir6Sn5,78984.0,-5.612
Mo1Na4O5,411635.0,-5.612
Mn1O4Rb2,79083.0,-5.612
Ca1Fe2P2,10463.0,-5.611000000000001
Nb5Se8Sr1,657513.0,-5.611000000000001
K2Mn3S4,411172.0,-5.61
S2Ti1,181507.0,-5.609
C1Fe3Zn1,76763.0,-5.608
Ni20P13Zr6,37331.0,-5.607
Ge2K2O6Zn1,65740.0,-5.606
Ni1Si1Y1,79598.0,-5.605
Mo15Se19Sn2,644361.0,-5.604
Cr1Hg1O4,416147.0,-5.603
Al1C3Cl6N3,240772.0,-5.603
Fe2Ni1P1,153485.0,-5.602
Sn4Y5,652837.0,-5.602
La1Si2,25663.0,-5.602
Cu1O6Pt1Sr3,66347.0,-5.601
Ir1P1Se1,640901.0,-5.601
Ge1N2Sr2,82534.0,-5.6
Se2Ti9,404193.0,-5.599
Ge1Nb1Sb1,637231.0,-5.599
Co7K4O14,152439.0,-5.599
Fe1Nb4Te4,659272.0,-5.598
Se1Ti1,652036.0,-5.598
B1C1Ca3Cl2N1,33850.0,-5.597
Fe6Ge6Nb1,92176.0,-5.597
Ba2O3Pd1,202812.0,-5.597
Cr1Hg1O4,416148.0,-5.597
Ag1Al1O2,160643.0,-5.596
Ag1Al1O2,99688.0,-5.596
Fe1Sb1V1,53539.0,-5.596
C1Co3,617389.0,-5.595
Ge1N2Sr2,153302.0,-5.595
As1Nb3Te3,79934.0,-5.591
Ge2Rh2Y1,52768.0,-5.591
Fe1S1,87501.0,-5.591
Na1O2Ru1,170347.0,-5.59
Al1Sc2Si2,52653.0,-5.5889999999999995
Mo6Rb1Se7,89004.0,-5.5889999999999995
Ge10Rh4Y5,637728.0,-5.587999999999999
Ag1La3S7Si1,409845.0,-5.587999999999999
Mn3Rb2S4,643392.0,-5.587000000000001
Se1Ti1,162897.0,-5.586
Ag1Al1O2,300020.0,-5.586
Ag1Al1O2,95662.0,-5.586
In2O3,181836.0,-5.586
Fe7S8,151765.0,-5.586
As1Ru1,611293.0,-5.582999999999999
Ni1O4Rh2,23487.0,-5.582999999999999
Pt1Sb1Y1,649578.0,-5.582999999999999
Pt1Sb1Y1,44970.0,-5.582999999999999
As3La4,610771.0,-5.582999999999999
Hf1Ni4P2,638711.0,-5.582000000000001
Mn1P1S3,61391.0,-5.582000000000001
B3Co7Y2,656888.0,-5.582000000000001
B2S3,653676.0,-5.581
As1Cr1Ni1,610244.0,-5.58
As1Cr1Ni1,43913.0,-5.58
Te4V5,42881.0,-5.58
Ni1Sc1Si1,165252.0,-5.579
Nb1Se2,18132.0,-5.579
As1Ru1,42577.0,-5.579
Mo27Rb5Se31,280745.0,-5.579
Nb1Se2,645390.0,-5.579
Nb1Se2,18131.0,-5.579
Hf1La3Sb5,83906.0,-5.579
K29Mn17O34,420663.0,-5.577999999999999
Cu5O10V2,2557.0,-5.577999999999999
Nb1Se2,73093.0,-5.577999999999999
Te6Zr5,411202.0,-5.577999999999999
Nb1Se2,51589.0,-5.577000000000001
Nb1Se2,71339.0,-5.577000000000001
Mo21Rb4Se24,280517.0,-5.575
Nb1Rh1Sb1,107122.0,-5.574
