composition,structure_id,energyperatom
Rb1As1Pb1,RbAsPb_NaCdAs_62_1,-3.422369268
Rb1As1Pb1,RbAsPb_NaCdAs_62_2,-3.4223329380000003
Rb1As1Pb1,RbAsPb_EuPPt_164,-3.402068963
Rb1As1Pb1,RbAsPb_NaZnP_129_2,-3.34928439
Rb1As1Pb1,RbAsPb_LiBeP_129,-3.349108483
Rb1As1Pb1,RbAsPb_LiBeAs_129,-3.348072592
Rb1As1Pb1,RbAsPb_NaZnAs_129,-3.347400952
Rb1As1Pb1,RbAsPb_NaZnSb_129,-3.346783468
Rb1As1Pb1,RbAsPb_NaZnP_129_1,-3.346350743
Rb1As1Pb1,RbAsPb_KCdAs_129,-3.345126467
Rb1As1Pb1,RbAsPb_KCdSb_129,-3.345126467
Rb1As1Pb1,RbAsPb_HfAsRu_46,-3.33150579
Rb1As1Pb1,RbAsPb_MgAgSb_120,-3.320636658
Rb1As1Pb1,RbAsPb_LiMnAs_129,-3.2961342030000003
Rb1As1Pb1,RbAsPb_LaPIr_109,-3.292287638
Rb1As1Pb1,RbAsPb_LiBeSb_186,-3.28620838
Rb1As1Pb1,RbAsPb_LiZbSb_186,-3.285812388
Rb1As1Pb1,RbAsPb_KZnSb_194_1,-3.277637557
Rb1As1Pb1,RbAsPb_KZnSb_187,-3.2776360369999997
Rb1As1Pb1,RbAsPb_KZnAs_187_1,-3.277187757
Rb1As1Pb1,RbAsPb_NaBeSb_194,-3.276834187
Rb1As1Pb1,RbAsPb_YPPt_187,-3.2759640930000002
Rb1As1Pb1,RbAsPb_KZnSb_194_2,-3.26953907
Rb1As1Pb1,RbAsPb_KZnAs_194_2,-3.269154147
Rb1As1Pb1,RbAsPb_NaBeAs_194,-3.265568687
Rb1As1Pb1,RbAsPb_KZnP_194,-3.265425702
Rb1As1Pb1,RbAsPb_ZnCuAs_216,-3.176736908
Rb1As1Pb1,RbAsPb_LiZnP_216_2,-3.175745217
Rb1As1Pb1,RbAsPb_LiZnAs_216,-3.175634473
Rb1As1Pb1,RbAsPb_SrSnP_129,-3.1752100619999997
Rb1As1Pb1,RbAsPb_NbCrN_99,-3.1346141160000003
Rb1As1Pb1,RbAsPb_SrLiN_131,-2.903868258
Rb1As1Pb1,RbAsPb_NdNiP_194,-2.854369575
Rb1As1Pb1,RbAsPb_LiCdP_216,-2.622563707
Rb1As1Pb1,RbAsPb_LiCdAs_216,-2.6225113999999996
Rb1As1Pb1,RbAsPb_LiZnP_216_1,-2.6221448069999997
Na1Si1Bi1,NaSiBi_KSnSb_186,-3.483891367
Na1Si1Bi1,NaSiBi_HfAsRu_46,-3.4782730510000004
Na1Si1Bi1,NaSiBi_CrNiP_189,-3.4774688730000003
Na1Si1Bi1,NaSiBi_TiFeP_189,-3.4752247819999997
Na1Si1Bi1,NaSiBi_KSnAs_186,-3.473732715
Na1Si1Bi1,NaSiBi_NaSnP_186,-3.473342728
Na1Si1Bi1,NaSiBi_KCN_8,-3.470011443
Na1Si1Bi1,NaSiBi_SrSnP_129,-3.450919958
Na1Si1Bi1,NaSiBi_LiBeSb_186,-3.426290133
Na1Si1Bi1,NaSiBi_LiZbSb_186,-3.426151777
Na1Si1Bi1,NaSiBi_BaNiN_62,-3.4250761030000003
Na1Si1Bi1,NaSiBi_BaCuN_15,-3.409492008
Na1Si1Bi1,NaSiBi_NaCdAs_62_1,-3.4094687880000003
Na1Si1Bi1,NaSiBi_NaZnSb_129,-3.407249503
Na1Si1Bi1,NaSiBi_NaZnP_129_2,-3.40718017
Na1Si1Bi1,NaSiBi_NaCdAs_62_2,-3.406780209
Na1Si1Bi1,NaSiBi_NaZnAs_129,-3.406701955
Na1Si1Bi1,NaSiBi_NaZnP_129_1,-3.403213478
Na1Si1Bi1,NaSiBi_KCdAs_129,-3.402631837
Na1Si1Bi1,NaSiBi_KCdSb_129,-3.402631837
Na1Si1Bi1,NaSiBi_NaCdSb_62,-3.4019574969999997
Na1Si1Bi1,NaSiBi_LiBeAs_129,-3.392753737
Na1Si1Bi1,NaSiBi_LiBeP_129,-3.392333045
Na1Si1Bi1,NaSiBi_LiFeAs_129,-3.3857297230000003
Na1Si1Bi1,NaSiBi_NaBeSb_194,-3.377399647
Na1Si1Bi1,NaSiBi_KZnSb_194_2,-3.377373775
Na1Si1Bi1,NaSiBi_GeAsSe_52,-3.3769125669999998
Na1Si1Bi1,NaSiBi_NaBeAs_194,-3.376724352
Na1Si1Bi1,NaSiBi_KZnAs_194_2,-3.3766750080000003
Na1Si1Bi1,NaSiBi_KZnP_194,-3.376608043
Na1Si1Bi1,NaSiBi_LiFeP_107,-3.371288252
Na1Si1Bi1,NaSiBi_MgAgSb_120,-3.3596825860000004
Na1Si1Bi1,NaSiBi_KZnAs_187_1,-3.3522007000000005
Na1Si1Bi1,NaSiBi_LiMnAs_129,-3.338353203
Na1Si1Bi1,NaSiBi_LiFeAs_164,-3.297206038
Na1Si1Bi1,NaSiBi_LaPIr_109,-3.2922164510000003
Na1Si1Bi1,NaSiBi_YPPt_187,-3.2870493030000003
Na1Si1Bi1,NaSiBi_NbCrN_99,-3.284411977
Na1Si1Bi1,NaSiBi_EuPPt_164,-3.282251755
Na1Si1Bi1,NaSiBi_KZnSb_187,-3.282089727
Na1Si1Bi1,NaSiBi_KZnSb_194_1,-3.282074527
Na1Si1Bi1,NaSiBi_LiZnAs_216,-3.23609884
Na1Si1Bi1,NaSiBi_ZnCuAs_216,-3.2324248960000004
Na1Si1Bi1,NaSiBi_LiZnP_216_2,-3.228717207
Na1Si1Bi1,NaSiBi_LiFeAs_194,-3.1852629130000003
Na1Si1Bi1,NaSiBi_MnCoSb_225,-3.1577199719999998
Na1Si1Bi1,NaSiBi_FeAsRh_189,-3.107147489
Na1Si1Bi1,NaSiBi_NdNiP_194,-3.1036889810000003
Na1Si1Bi1,NaSiBi_SrLiN_131,-3.097037602
Na1Si1Bi1,NaSiBi_LiCdP_216,-3.050141233
Na1Si1Bi1,NaSiBi_LiCdAs_216,-3.05013672
Na1Si1Bi1,NaSiBi_LiZnP_216_1,-3.0422782969999997
Na1Si1Bi1,NaSiBi_LiNiN_187,-2.92623275
Cs1Be1Bi1,CsBeBi_NaCdAs_62_2,-2.8893145060000003
Cs1Be1Bi1,CsBeBi_NaCdAs_62_1,-2.887583648
Cs1Be1Bi1,CsBeBi_NaCdSb_62,-2.880096955
Cs1Be1Bi1,CsBeBi_YPPt_187,-2.840853687
Cs1Be1Bi1,CsBeBi_KZnP_194,-2.838291045
Cs1Be1Bi1,CsBeBi_NaBeSb_194,-2.838270838
Cs1Be1Bi1,CsBeBi_NaBeAs_194,-2.83819855
Cs1Be1Bi1,CsBeBi_KZnAs_187_1,-2.835329053
Cs1Be1Bi1,CsBeBi_KZnSb_187,-2.83528752
Cs1Be1Bi1,CsBeBi_KZnSb_194_1,-2.83524135
Cs1Be1Bi1,CsBeBi_KZnAs_194_2,-2.832654962
Cs1Be1Bi1,CsBeBi_KZnSb_194_2,-2.832609668
Cs1Be1Bi1,CsBeBi_LiBeAs_129,-2.77765072
Cs1Be1Bi1,CsBeBi_NaZnAs_129,-2.777093887
Cs1Be1Bi1,CsBeBi_KCdAs_129,-2.77704549
Cs1Be1Bi1,CsBeBi_KCdSb_129,-2.77704549
Cs1Be1Bi1,CsBeBi_NaZnP_129_2,-2.7769937999999996
Cs1Be1Bi1,CsBeBi_LiBeP_129,-2.776524455
Cs1Be1Bi1,CsBeBi_NaZnSb_129,-2.77593137
Cs1Be1Bi1,CsBeBi_NaZnP_129_1,-2.7731154080000002
Cs1Be1Bi1,CsBeBi_NaSnP_186,-2.7436358519999997
Cs1Be1Bi1,CsBeBi_KSnAs_186,-2.7285139469999997
Cs1Be1Bi1,CsBeBi_KSnSb_186,-2.728172298
Cs1Be1Bi1,CsBeBi_KCN_9,-2.6256645119999997
Cs1Be1Bi1,CsBeBi_KCN_8,-2.6133241419999997
Cs1Be1Bi1,CsBeBi_MgAgSb_120,-2.60518279
Cs1Be1Bi1,CsBeBi_LaPIr_109,-2.535284178
Cs1Be1Bi1,CsBeBi_LiFeAs_164,-2.529250812
Cs1Be1Bi1,CsBeBi_LiNiN_187,-2.47620549
Cs1Be1Bi1,CsBeBi_CrNiP_189,-2.359985311
Cs1Be1Bi1,CsBeBi_LiBeSb_186,-2.35281625
Cs1Be1Bi1,CsBeBi_ZnCuAs_216,-2.049885893
Cs1Be1Bi1,CsBeBi_LiZnAs_216,-2.049048407
Cs1Be1Bi1,CsBeBi_LiZnP_216_2,-2.049024223
Cs1Be1Bi1,CsBeBi_SrLiN_131,-1.620997945
Cs1Be1Bi1,CsBeBi_LiCdAs_216,-1.4607072669999999
K1Sn1P1,KSnP_KSnSb_186,-3.865599032
K1Sn1P1,KSnP_NaSnP_186,-3.862312513
K1Sn1P1,KSnP_KSnAs_186,-3.8620151469999997
K1Sn1P1,KSnP_EuPPt_164,-3.832946872
K1Sn1P1,KSnP_NaCdAs_62_2,-3.803439113
K1Sn1P1,KSnP_NaCdSb_62,-3.8027492730000003
K1Sn1P1,KSnP_NaCdAs_62_1,-3.792307068
K1Sn1P1,KSnP_MgAgSb_120,-3.74326932
K1Sn1P1,KSnP_NaZnAs_129,-3.650881705
K1Sn1P1,KSnP_NaZnP_129_1,-3.650812783
K1Sn1P1,KSnP_NaZnP_129_2,-3.65078557
K1Sn1P1,KSnP_GeAsSe_52,-3.6468550000000004
K1Sn1P1,KSnP_LaPIr_109,-3.646057419
K1Sn1P1,KSnP_NaZnSb_129,-3.64500404
K1Sn1P1,KSnP_KCdAs_129,-3.644780883
K1Sn1P1,KSnP_KCdSb_129,-3.644780883
K1Sn1P1,KSnP_HfAsRu_46,-3.640632062
K1Sn1P1,KSnP_TiFeP_189,-3.6396882319999997
K1Sn1P1,KSnP_CrNiP_189,-3.63936234
K1Sn1P1,KSnP_LiFeAs_129,-3.638546888
K1Sn1P1,KSnP_LiBeP_129,-3.630700163
K1Sn1P1,KSnP_LiBeAs_129,-3.63053788
K1Sn1P1,KSnP_KZnAs_187_1,-3.596875157
K1Sn1P1,KSnP_KZnSb_194_1,-3.596250527
K1Sn1P1,KSnP_KZnSb_187,-3.596151847
K1Sn1P1,KSnP_YPPt_187,-3.59609619
K1Sn1P1,KSnP_LiMnAs_129,-3.595311732
K1Sn1P1,KSnP_BaNiN_62,-3.593180663
K1Sn1P1,KSnP_KZnSb_194_2,-3.578332582
K1Sn1P1,KSnP_NaBeSb_194,-3.5781619119999997
K1Sn1P1,KSnP_KZnP_194,-3.574678695
K1Sn1P1,KSnP_KZnAs_194_2,-3.574653098
K1Sn1P1,KSnP_NaBeAs_194,-3.574602245
K1Sn1P1,KSnP_SrSnP_129,-3.5612435380000003
K1Sn1P1,KSnP_LiBeSb_186,-3.549429745
K1Sn1P1,KSnP_LiZbSb_186,-3.548774953
K1Sn1P1,KSnP_NbCrN_99,-3.539338097
K1Sn1P1,KSnP_LiFeAs_164,-3.474313299
K1Sn1P1,KSnP_BaCuN_15,-3.442648015
K1Sn1P1,KSnP_ZnCuAs_216,-3.4351617869999997
K1Sn1P1,KSnP_LiZnP_216_2,-3.43468183
K1Sn1P1,KSnP_LiZnAs_216,-3.434629117
K1Sn1P1,KSnP_LiNiN_187,-3.376112037
K1Sn1P1,KSnP_SrLiN_131,-3.224876828
K1Sn1P1,KSnP_FeAsRh_189,-3.139394748
K1Sn1P1,KSnP_NdNiP_194,-3.1244124980000003
K1Sn1P1,KSnP_LiCdP_216,-2.895567067
K1Sn1P1,KSnP_LiZnP_216_1,-2.895421357
K1Sn1P1,KSnP_LiCdAs_216,-2.89151525
K1Sn1P1,KSnP_MnCoSb_225,-2.843770038
Na1Sn1P1,NaSnP_KSnSb_186,-3.882823287
Na1Sn1P1,NaSnP_KSnAs_186,-3.878408807
Na1Sn1P1,NaSnP_NaSnP_186,-3.878069492
Na1Sn1P1,NaSnP_NaCdSb_62,-3.773096163
Na1Sn1P1,NaSnP_MgAgSb_120,-3.742845062
Na1Sn1P1,NaSnP_GeAsSe_52,-3.69704435
Na1Sn1P1,NaSnP_HfAsRu_46,-3.6961335710000003
Na1Sn1P1,NaSnP_NaCdAs_62_1,-3.695157837
Na1Sn1P1,NaSnP_NaCdAs_62_2,-3.693427638
Na1Sn1P1,NaSnP_TiFeP_189,-3.6932565060000004
Na1Sn1P1,NaSnP_CrNiP_189,-3.6923754260000003
Na1Sn1P1,NaSnP_LiFeP_107,-3.67380505
Na1Sn1P1,NaSnP_LiBeSb_186,-3.663949472
Na1Sn1P1,NaSnP_LiZbSb_186,-3.662619953
Na1Sn1P1,NaSnP_NaZnSb_129,-3.646725917
Na1Sn1P1,NaSnP_KCdAs_129,-3.64663534
Na1Sn1P1,NaSnP_LiMnAs_129,-3.646439988
Na1Sn1P1,NaSnP_EuPPt_164,-3.637342888
Na1Sn1P1,NaSnP_LiFeAs_129,-3.635799695
Na1Sn1P1,NaSnP_LiBeAs_129,-3.627575878
Na1Sn1P1,NaSnP_LaPIr_109,-3.627570593
Na1Sn1P1,NaSnP_NaZnAs_129,-3.627491233
Na1Sn1P1,NaSnP_NaZnP_129_1,-3.627179125
Na1Sn1P1,NaSnP_LiBeP_129,-3.6271575019999998
Na1Sn1P1,NaSnP_NaZnP_129_2,-3.627102653
Na1Sn1P1,NaSnP_ZnCuAs_216,-3.619535866
Na1Sn1P1,NaSnP_LiZnP_216_2,-3.616375503
Na1Sn1P1,NaSnP_LiZnAs_216,-3.616354793
Na1Sn1P1,NaSnP_LiFeAs_164,-3.603942081
Na1Sn1P1,NaSnP_KZnAs_194_2,-3.603028113
Na1Sn1P1,NaSnP_NaBeAs_194,-3.60135958
Na1Sn1P1,NaSnP_NaBeSb_194,-3.60008124
Na1Sn1P1,NaSnP_KZnP_194,-3.599977932
Na1Sn1P1,NaSnP_SrSnP_129,-3.591617105
Na1Sn1P1,NaSnP_BaCuN_15,-3.580442147
Na1Sn1P1,NaSnP_NbCrN_99,-3.5783725110000004
Na1Sn1P1,NaSnP_YPPt_187,-3.572312957
Na1Sn1P1,NaSnP_KZnSb_194_1,-3.57114768
Na1Sn1P1,NaSnP_KZnSb_187,-3.570990613
Na1Sn1P1,NaSnP_KZnAs_187_1,-3.570671887
Na1Sn1P1,NaSnP_SrLiN_131,-3.52438509
Na1Sn1P1,NaSnP_KZnSb_194_2,-3.520080555
Na1Sn1P1,NaSnP_NdNiP_194,-3.4406916589999996
Na1Sn1P1,NaSnP_LiNiN_187,-3.4161893169999997
Na1Sn1P1,NaSnP_FeAsRh_189,-3.355595727
Na1Sn1P1,NaSnP_LiZnP_216_1,-3.31392802
Na1Sn1P1,NaSnP_LiCdP_216,-3.313895947
Na1Sn1P1,NaSnP_LiCdAs_216,-3.313892533
Na1Sn1P1,NaSnP_MnCoSb_225,-3.29960837
Li1Zn1P1,LiZnP_ZnCuAs_216,-3.4126385260000003
Li1Zn1P1,LiZnP_LiZnAs_216,-3.410487133
Li1Zn1P1,LiZnP_LiZnP_216_2,-3.41045131
Li1Zn1P1,LiZnP_KCN_9,-3.408259479
Li1Zn1P1,LiZnP_LiBeSb_186,-3.370105385
Li1Zn1P1,LiZnP_LiZbSb_186,-3.3655669130000003
Li1Zn1P1,LiZnP_NaCdAs_62_2,-3.3576900160000003
Li1Zn1P1,LiZnP_NaCdAs_62_1,-3.35716403
Li1Zn1P1,LiZnP_NaCdSb_62,-3.3564729719999997
Li1Zn1P1,LiZnP_LiMnAs_129,-3.3501813819999997
Li1Zn1P1,LiZnP_TiFeP_189,-3.324024412
Li1Zn1P1,LiZnP_CrNiP_189,-3.32397261
Li1Zn1P1,LiZnP_LiFeAs_129,-3.3204640810000003
Li1Zn1P1,LiZnP_KSnSb_186,-3.319279392
Li1Zn1P1,LiZnP_HfAsRu_46,-3.318636024
Li1Zn1P1,LiZnP_LiBeAs_129,-3.3179734880000002
Li1Zn1P1,LiZnP_NaZnP_129_1,-3.31791767
Li1Zn1P1,LiZnP_NaZnP_129_2,-3.317916995
Li1Zn1P1,LiZnP_NaZnAs_129,-3.3178105430000002
Li1Zn1P1,LiZnP_LiBeP_129,-3.31768655
Li1Zn1P1,LiZnP_NaSnP_186,-3.315473117
Li1Zn1P1,LiZnP_KSnAs_186,-3.315370783
Li1Zn1P1,LiZnP_KCdAs_129,-3.312749287
Li1Zn1P1,LiZnP_KCdSb_129,-3.312749287
Li1Zn1P1,LiZnP_NaZnSb_129,-3.3126861969999997
Li1Zn1P1,LiZnP_KZnAs_194_2,-3.3024717569999997
Li1Zn1P1,LiZnP_NaBeSb_194,-3.302425903
Li1Zn1P1,LiZnP_NaBeAs_194,-3.30232487
Li1Zn1P1,LiZnP_KZnP_194,-3.302255337
Li1Zn1P1,LiZnP_EuPPt_164,-3.298343058
Li1Zn1P1,LiZnP_KZnSb_194_2,-3.29555561
Li1Zn1P1,LiZnP_YPPt_187,-3.220788123
Li1Zn1P1,LiZnP_KZnAs_187_1,-3.21913554
Li1Zn1P1,LiZnP_KZnSb_194_1,-3.211756763
Li1Zn1P1,LiZnP_KZnSb_187,-3.211666353
Li1Zn1P1,LiZnP_MgAgSb_120,-3.199569598
Li1Zn1P1,LiZnP_BaNiN_62,-3.190978208
Li1Zn1P1,LiZnP_LaPIr_109,-3.1712942180000003
Li1Zn1P1,LiZnP_LiFeAs_164,-3.15794146
Li1Zn1P1,LiZnP_BaCuN_15,-3.1472519919999997
Li1Zn1P1,LiZnP_LiFeP_107,-3.030423617
Li1Zn1P1,LiZnP_LiFeAs_194,-3.025068102
Li1Zn1P1,LiZnP_GeAsSe_52,-3.020367072
Li1Zn1P1,LiZnP_SrLiN_131,-3.011335063
Li1Zn1P1,LiZnP_NdNiP_194,-2.994681813
Li1Zn1P1,LiZnP_LiZnP_216_1,-2.9730913830000003
Li1Zn1P1,LiZnP_LiCdAs_216,-2.972989693
Li1Zn1P1,LiZnP_LiCdP_216,-2.97286893
Li1Zn1P1,LiZnP_MnCoSb_225,-2.968182147
Li1Zn1P1,LiZnP_SrSnP_129,-2.928496252
Li1Zn1P1,LiZnP_FeAsRh_189,-2.9282300880000003
Li1Zn1P1,LiZnP_LiNiN_187,-2.92782128
Li1Zn1P1,LiZnP_NbCrN_99,-2.853522615
Li1Zn1Bi1,LiZnBi_KCN_9,-2.58098016
Li1Zn1Bi1,LiZnBi_LiBeSb_186,-2.566329152
Li1Zn1Bi1,LiZnBi_LiFeAs_129,-2.563866093
Li1Zn1Bi1,LiZnBi_LiZbSb_186,-2.562850068
Li1Zn1Bi1,LiZnBi_LiBeAs_129,-2.5613972119999997
Li1Zn1Bi1,LiZnBi_LiBeP_129,-2.56006437
Li1Zn1Bi1,LiZnBi_NaZnP_129_2,-2.555455455
Li1Zn1Bi1,LiZnBi_KCdAs_129,-2.555435975
Li1Zn1Bi1,LiZnBi_KCdSb_129,-2.555435975
Li1Zn1Bi1,LiZnBi_NaZnP_129_1,-2.555392777
Li1Zn1Bi1,LiZnBi_NaZnSb_129,-2.555375283
Li1Zn1Bi1,LiZnBi_NaZnAs_129,-2.555225718
Li1Zn1Bi1,LiZnBi_ZnCuAs_216,-2.554584829
Li1Zn1Bi1,LiZnBi_LiZnAs_216,-2.554501367
Li1Zn1Bi1,LiZnBi_LiZnP_216_2,-2.55444728
Li1Zn1Bi1,LiZnBi_HfAsRu_46,-2.533598794
Li1Zn1Bi1,LiZnBi_MgAgSb_120,-2.530924915
Li1Zn1Bi1,LiZnBi_TiFeP_189,-2.529751947
Li1Zn1Bi1,LiZnBi_NaCdAs_62_2,-2.5294156780000003
Li1Zn1Bi1,LiZnBi_CrNiP_189,-2.529254806
Li1Zn1Bi1,LiZnBi_NaCdSb_62,-2.527138903
Li1Zn1Bi1,LiZnBi_NaCdAs_62_1,-2.514634253
Li1Zn1Bi1,LiZnBi_LiMnAs_129,-2.5134536830000003
Li1Zn1Bi1,LiZnBi_KZnP_194,-2.479685612
Li1Zn1Bi1,LiZnBi_NaBeSb_194,-2.47891491
Li1Zn1Bi1,LiZnBi_KSnSb_186,-2.474495257
Li1Zn1Bi1,LiZnBi_KZnSb_194_2,-2.47376121
Li1Zn1Bi1,LiZnBi_KZnAs_194_2,-2.473251685
Li1Zn1Bi1,LiZnBi_NaBeAs_194,-2.4717544780000003
Li1Zn1Bi1,LiZnBi_MnCoSb_225,-2.467853755
Li1Zn1Bi1,LiZnBi_NaSnP_186,-2.462678383
Li1Zn1Bi1,LiZnBi_KSnAs_186,-2.462651427
Li1Zn1Bi1,LiZnBi_KCN_8,-2.457649443
Li1Zn1Bi1,LiZnBi_EuPPt_164,-2.455146495
Li1Zn1Bi1,LiZnBi_LiFeAs_164,-2.450278963
Li1Zn1Bi1,LiZnBi_GeAsSe_52,-2.446091375
Li1Zn1Bi1,LiZnBi_LiFeP_107,-2.443971685
Li1Zn1Bi1,LiZnBi_BaCuN_15,-2.44239159
Li1Zn1Bi1,LiZnBi_LiZnP_216_1,-2.4211591169999997
Li1Zn1Bi1,LiZnBi_LiCdAs_216,-2.421139953
Li1Zn1Bi1,LiZnBi_KZnSb_187,-2.41938075
Li1Zn1Bi1,LiZnBi_LiCdP_216,-2.41919378
Li1Zn1Bi1,LiZnBi_LiFeAs_194,-2.405724058
Li1Zn1Bi1,LiZnBi_YPPt_187,-2.399584557
Li1Zn1Bi1,LiZnBi_NdNiP_194,-2.398356511
Li1Zn1Bi1,LiZnBi_KZnSb_194_1,-2.39486684
Li1Zn1Bi1,LiZnBi_KZnAs_187_1,-2.391245553
Li1Zn1Bi1,LiZnBi_SrSnP_129,-2.3835723669999997
Li1Zn1Bi1,LiZnBi_FeAsRh_189,-2.3710350769999997
Li1Zn1Bi1,LiZnBi_NbCrN_99,-2.340084686
Li1Zn1Bi1,LiZnBi_SrLiN_131,-2.3148659719999998
Li1Zn1Bi1,LiZnBi_LiNiN_187,-2.1073112999999997
Na1Ge1Sb1,NaGeSb_KSnSb_186,-3.542298227
Na1Ge1Sb1,NaGeSb_NaSnP_186,-3.53370598
Na1Ge1Sb1,NaGeSb_KSnAs_186,-3.5329503069999997
Na1Ge1Sb1,NaGeSb_TiFeP_189,-3.47374469
Na1Ge1Sb1,NaGeSb_CrNiP_189,-3.4731023110000003
Na1Ge1Sb1,NaGeSb_LiZbSb_186,-3.470362478
Na1Ge1Sb1,NaGeSb_LiBeSb_186,-3.47002815
Na1Ge1Sb1,NaGeSb_NaCdAs_62_1,-3.46078214
Na1Ge1Sb1,NaGeSb_NaCdAs_62_2,-3.45719689
Na1Ge1Sb1,NaGeSb_HfAsRu_46,-3.455383065
Na1Ge1Sb1,NaGeSb_NaCdSb_62,-3.454190117
Na1Ge1Sb1,NaGeSb_NaZnP_129_2,-3.4535148980000003
Na1Ge1Sb1,NaGeSb_NaZnAs_129,-3.453068475
Na1Ge1Sb1,NaGeSb_KCdAs_129,-3.452849603
Na1Ge1Sb1,NaGeSb_NaZnP_129_1,-3.452837295
Na1Ge1Sb1,NaGeSb_NaZnSb_129,-3.452757115
Na1Ge1Sb1,NaGeSb_LiBeAs_129,-3.446444615
Na1Ge1Sb1,NaGeSb_LiBeP_129,-3.4464047669999998
Na1Ge1Sb1,NaGeSb_LiFeAs_129,-3.4322869010000003
Na1Ge1Sb1,NaGeSb_NaBeSb_194,-3.41906015
Na1Ge1Sb1,NaGeSb_NaBeAs_194,-3.419037327
Na1Ge1Sb1,NaGeSb_KZnP_194,-3.4186761569999997
Na1Ge1Sb1,NaGeSb_KZnAs_194_2,-3.418605668
Na1Ge1Sb1,NaGeSb_MgAgSb_120,-3.4163823939999998
Na1Ge1Sb1,NaGeSb_LiMnAs_129,-3.41341081
Na1Ge1Sb1,NaGeSb_KZnSb_194_2,-3.413381985
Na1Ge1Sb1,NaGeSb_FeAsRh_189,-3.378087882
Na1Ge1Sb1,NaGeSb_BaCuN_15,-3.3757163610000003
Na1Ge1Sb1,NaGeSb_LiFeAs_164,-3.358702678
Na1Ge1Sb1,NaGeSb_LaPIr_109,-3.3441608919999997
Na1Ge1Sb1,NaGeSb_ZnCuAs_216,-3.332925833
Na1Ge1Sb1,NaGeSb_KZnAs_187_1,-3.33251205
Na1Ge1Sb1,NaGeSb_LiZnAs_216,-3.330415663
Na1Ge1Sb1,NaGeSb_LiZnP_216_2,-3.32672805
Na1Ge1Sb1,NaGeSb_YPPt_187,-3.325874223
Na1Ge1Sb1,NaGeSb_KZnSb_194_1,-3.32434035
Na1Ge1Sb1,NaGeSb_KZnSb_187,-3.32433217
Na1Ge1Sb1,NaGeSb_BaNiN_62,-3.3194750010000003
Na1Ge1Sb1,NaGeSb_EuPPt_164,-3.31677391
Na1Ge1Sb1,NaGeSb_GeAsSe_52,-3.269277073
Na1Ge1Sb1,NaGeSb_SrSnP_129,-3.2407685269999997
Na1Ge1Sb1,NaGeSb_LiFeAs_194,-3.236709218
Na1Ge1Sb1,NaGeSb_NbCrN_99,-3.233576222
Na1Ge1Sb1,NaGeSb_MnCoSb_225,-3.171126862
Na1Ge1Sb1,NaGeSb_NdNiP_194,-3.1679075830000003
Na1Ge1Sb1,NaGeSb_SrLiN_131,-3.1633759880000003
Na1Ge1Sb1,NaGeSb_LiCdP_216,-3.11573393
Na1Ge1Sb1,NaGeSb_LiCdAs_216,-3.1156074069999997
Na1Ge1Sb1,NaGeSb_LiZnP_216_1,-3.113389513
Na1Ge1Sb1,NaGeSb_LiNiN_187,-3.0298025330000002
Na1Sn1As1,NaSnAs_KSnSb_186,-3.654914588
Na1Sn1As1,NaSnAs_NaSnP_186,-3.649278222
Na1Sn1As1,NaSnAs_KSnAs_186,-3.64922351
Na1Sn1As1,NaSnAs_TiFeP_189,-3.553855926
Na1Sn1As1,NaSnAs_CrNiP_189,-3.553766532
Na1Sn1As1,NaSnAs_HfAsRu_46,-3.5471892439999997
Na1Sn1As1,NaSnAs_NaCdSb_62,-3.5432720680000003
Na1Sn1As1,NaSnAs_MgAgSb_120,-3.541405502
Na1Sn1As1,NaSnAs_NaCdAs_62_2,-3.541330087
Na1Sn1As1,NaSnAs_NaCdAs_62_1,-3.539579818
Na1Sn1As1,NaSnAs_LiBeSb_186,-3.5316610369999997
Na1Sn1As1,NaSnAs_LiZbSb_186,-3.531330425
Na1Sn1As1,NaSnAs_EuPPt_164,-3.508405023
Na1Sn1As1,NaSnAs_LiMnAs_129,-3.4902082169999997
Na1Sn1As1,NaSnAs_KCdAs_129,-3.48808775
Na1Sn1As1,NaSnAs_KCdSb_129,-3.48808775
Na1Sn1As1,NaSnAs_NaZnP_129_1,-3.487908305
Na1Sn1As1,NaSnAs_NaZnSb_129,-3.487894378
Na1Sn1As1,NaSnAs_NaZnP_129_2,-3.487636517
Na1Sn1As1,NaSnAs_NaZnAs_129,-3.48273519
Na1Sn1As1,NaSnAs_LiFeAs_129,-3.4765671639999995
Na1Sn1As1,NaSnAs_ZnCuAs_216,-3.47654255
Na1Sn1As1,NaSnAs_KZnP_194,-3.476057945
Na1Sn1As1,NaSnAs_NaBeAs_194,-3.4734711330000003
Na1Sn1As1,NaSnAs_NaBeSb_194,-3.472958677
Na1Sn1As1,NaSnAs_KZnAs_194_2,-3.472835403
Na1Sn1As1,NaSnAs_LiZnAs_216,-3.47272338
Na1Sn1As1,NaSnAs_LiZnP_216_2,-3.472629263
Na1Sn1As1,NaSnAs_LiBeP_129,-3.470892635
Na1Sn1As1,NaSnAs_LiBeAs_129,-3.47032019
Na1Sn1As1,NaSnAs_KZnSb_194_2,-3.4693328919999997
Na1Sn1As1,NaSnAs_LiFeAs_164,-3.467086758
Na1Sn1As1,NaSnAs_KZnAs_187_1,-3.456961003
Na1Sn1As1,NaSnAs_BaNiN_62,-3.433486549
Na1Sn1As1,NaSnAs_GeAsSe_52,-3.43003574
